          x            density        pressure        velocity        internal energy
   6.2500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.2750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.3000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.3250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.3500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.3750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.4000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.4250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.4500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.4750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.5000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.5250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.5500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.5750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.6000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.6250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.6500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.6750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.7000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.7250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.7500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.7750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.8000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.8250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.8500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.8750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.9000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.9250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.9500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.9750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   7.0000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   7.0250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   7.0500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   7.0750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   7.1000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   7.1250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   7.1500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   7.1750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   7.2000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   7.2250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   7.2500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   7.2750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   7.3000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   7.3250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   7.3500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   7.3750000E-01   5.9992407E+00   1.9597451E+01   4.6089379E+02   1.9206338E+02
   7.4000000E-01   5.9992407E+00   1.9597451E+01   4.6089379E+02   1.9206338E+02
   7.4250000E-01   5.9992407E+00   1.9597451E+01   4.6089379E+02   1.9206338E+02
   7.4500000E-01   5.9992407E+00   1.9597451E+01   4.6089379E+02   1.9206338E+02
   7.4750000E-01   5.9992407E+00   1.9597451E+01   4.6089379E+02   1.9206338E+02
   7.5000000E-01   5.9992407E+00   1.9597451E+01   4.6089379E+02   1.9206338E+02
   7.5250000E-01   5.9992407E+00   1.9597451E+01   4.6089379E+02   1.9206338E+02
   7.5500000E-01   5.9992407E+00   1.9597451E+01   4.6089379E+02   1.9206338E+02
